,movieId,tagId,relevance
8741877,27865,1006,0.98875
8741941,27865,1070,0.905
8741955,27865,1084,0.90875
8741956,27865,1085,0.915
8741960,27865,1089,0.84975
8741972,27865,1101,0.8122499999999999
8741996,27865,1125,0.97225
8742106,27866,107,0.87375
8742120,27866,121,0.817
8742322,27866,323,0.8360000000000001
8742375,27866,376,0.81325
8742464,27866,465,0.8305
8742539,27866,540,0.839
8742896,27866,897,0.88425
8742930,27866,931,0.8745
8742971,27866,972,0.90475
8743196,27869,69,0.8265
8743254,27869,127,0.99175
8743294,27869,167,0.8999999999999999
8743295,27869,168,0.8314999999999999
8743296,27869,169,0.91325
8743341,27869,214,0.914
8743451,27869,324,0.8745
8743475,27869,348,0.8999999999999999
8743528,27869,401,0.8540000000000001
8743529,27869,402,0.91925
8743579,27869,452,0.853
8743623,27869,496,0.93325
8743680,27869,553,0.86025
8743869,27869,742,0.84975
8743967,27869,840,0.831
8744164,27869,1037,0.81125
8744197,27869,1070,0.8095000000000001
8744211,27869,1084,0.81975
8744216,27869,1089,0.829
8744223,27869,1096,0.996
8744224,27869,1097,0.9775
8744225,27869,1098,0.873
8744246,27869,1119,0.8160000000000001
8744388,27871,133,0.8447499999999999
8744390,27871,135,0.8565
8744569,27871,314,0.972
8744764,27871,509,0.8725
8744901,27871,646,0.936
8745153,27871,898,0.98575
8745302,27871,1047,0.9705
8745698,27873,315,0.922
8745792,27873,409,0.84775
8746067,27873,684,0.9445
8746068,27873,685,0.91675
8746070,27873,687,0.99075
8746245,27873,862,0.99275
8746689,27874,178,0.93775
8746928,27874,417,0.8160000000000001
8747366,27874,855,0.9965
8747524,27874,1013,0.84575
8747525,27874,1014,0.91375
8747772,27875,133,0.96825
8747808,27875,169,0.80725
8747932,27875,293,0.86375
8748061,27875,422,0.99575
8748063,27875,424,0.96075
8748070,27875,431,0.8667499999999999
8748107,27875,468,0.8142499999999999
8748483,27875,844,0.905
8748724,27875,1085,0.8614999999999999
8749095,27876,328,0.9165
8749200,27876,433,0.92475
8749201,27876,434,0.8952500000000001
8749377,27876,610,0.8714999999999999
8749451,27876,684,0.8967499999999999
8750099,27878,204,0.93625
8750210,27878,315,0.94025
8750252,27878,357,0.8320000000000001
8750484,27878,589,0.90675
8750541,27878,646,0.80975
8750677,27878,782,0.908
8750700,27878,805,0.918
8750714,27878,819,0.8832500000000001
8750831,27878,936,0.9535
8751338,27879,315,0.8899999999999999
8751354,27879,331,0.8445
8751414,27879,391,0.8200000000000001
8751472,27879,449,0.8565
8751475,27879,452,0.8027500000000001
8751493,27879,470,0.82125
8751707,27879,684,0.95375
8751708,27879,685,0.8385
8751709,27879,686,0.8307500000000001
8751710,27879,687,0.93325
8751714,27879,691,0.8402499999999999
8751885,27879,862,0.9105
8752205,27882,54,0.92325
8752245,27882,94,0.8925000000000001
8752326,27882,175,0.98425
8752466,27882,315,0.8712500000000001
8752646,27882,495,0.97925
8753110,27882,959,0.9135
8753144,27882,993,0.99725
8753518,27884,239,0.84575
8753594,27884,315,0.96925
8753833,27884,554,0.8082499999999999
8754012,27884,733,0.9795
8754021,27884,742,0.8492500000000001
8754231,27884,952,0.99975
8754352,27884,1073,0.835
8755199,27888,792,0.8765000000000001
8755208,27888,801,0.8225
8755587,27899,52,0.86575
8756182,27899,647,0.92875
8756423,27899,888,0.9535
8756547,27899,1012,0.82975
8756685,27904,22,0.92875
8756688,27904,25,0.95525
8756727,27904,64,0.8082499999999999
8756770,27904,107,0.89375
8756855,27904,192,0.9705
8756903,27904,240,0.8779999999999999
8756992,27904,329,0.98975
8756993,27904,330,0.9835
8756994,27904,331,0.9765
8756999,27904,336,0.8492500000000001
8757000,27904,337,0.9955
8757082,27904,419,0.81325
8757150,27904,487,0.95125
8757405,27904,742,0.8887499999999999
8757429,27904,766,0.958
8757442,27904,779,0.8147500000000001
8757483,27904,820,0.8194999999999999
8757521,27904,858,0.95075
8757599,27904,936,0.90225
8757635,27904,972,0.82325
8757645,27904,982,0.8182499999999999
8757658,27904,995,0.955
8757659,27904,996,0.859
8757660,27904,997,0.9775
8757715,27904,1052,0.95775
8757753,27904,1090,0.8362499999999999
8757754,27904,1091,0.9675
8757755,27904,1092,0.8875
8757767,27904,1104,0.96425
8757810,27905,19,0.82575
8757843,27905,52,0.9315
8758041,27905,250,0.8865000000000001
8758071,27905,280,0.845
8758125,27905,334,0.84375
8758127,27905,336,0.851
8758128,27905,337,0.98425
8758180,27905,389,0.928
8758211,27905,420,0.8632500000000001
8758366,27905,575,0.8995
8758367,27905,576,0.8009999999999999
8758533,27905,742,0.8694999999999999
8758593,27905,802,0.827
8758594,27905,803,0.9185
8758681,27905,890,0.8025
8758763,27905,972,0.8345
8758768,27905,977,0.90325
8758773,27905,982,0.8302499999999999
8758778,27905,987,0.83325
8758780,27905,989,0.847
8758781,27905,990,0.812
8758786,27905,995,0.8740000000000001
8758881,27905,1090,0.9695
8758882,27905,1091,0.9545
8758883,27905,1092,0.972
8758884,27905,1093,0.8939999999999999
8758895,27905,1104,0.8422499999999999
8759079,27912,160,0.8680000000000001
8759092,27912,173,0.90875
8759110,27912,191,0.8935
8759177,27912,258,0.891
8759234,27912,315,0.9725
8759391,27912,472,0.8500000000000001
8759501,27912,582,0.9885
8759546,27912,627,0.8959999999999999
8759717,27912,798,0.95425
8759719,27912,800,0.9875
8759737,27912,818,0.978
8759752,27912,833,0.941
8760277,27922,230,0.90325
8760464,27922,417,0.96075
8760552,27922,505,0.8047500000000001
8760693,27922,646,0.82525
8761010,27922,963,0.979
8761118,27922,1071,0.96425
8761385,30659,210,0.99625
8761688,30659,513,0.98325
8762573,30701,270,0.99375
8762653,30701,350,0.91125
8762937,30701,634,0.8952500000000001
8762944,30701,641,0.8327500000000001
8763215,30701,912,0.99475
8763569,30707,138,0.9245
8763590,30707,159,0.8547499999999999
8763625,30707,194,0.8885000000000001
8763669,30707,238,0.83375
8763719,30707,288,0.97675
8763737,30707,306,0.89225
8763754,30707,323,0.93975
8763755,30707,324,0.9715
8763779,30707,348,0.9545
8763796,30707,365,0.9165
8763797,30707,366,0.80925
8763814,30707,383,0.93975
8763876,30707,445,0.8422499999999999
8763877,30707,446,0.8725
8763883,30707,452,0.83775
8763896,30707,465,0.968
8763899,30707,468,0.8680000000000001
8763927,30707,496,0.91875
8763967,30707,536,0.97525
8763979,30707,548,0.821
8763984,30707,553,0.8347500000000001
8764032,30707,601,0.8260000000000001
8764077,30707,646,0.92075
8764122,30707,691,0.93275
8764173,30707,742,0.83525
8764176,30707,745,0.92625
8764177,30707,746,0.9275
8764178,30707,747,0.9835
8764181,30707,750,0.9955
8764187,30707,756,0.993
8764189,30707,758,0.9935
8764192,30707,761,0.95175
8764222,30707,791,0.82725
8764237,30707,806,0.9445
8764268,30707,837,0.8819999999999999
8764271,30707,840,0.84375
8764275,30707,844,0.8875
8764302,30707,871,0.88225
8764303,30707,872,0.8194999999999999
8764331,30707,900,0.8165
8764367,30707,936,0.91175
8764390,30707,959,0.899
8764403,30707,972,0.912
8764455,30707,1024,0.81125
8764466,30707,1035,0.8965000000000001
8764468,30707,1037,0.93725
8764687,30712,128,0.8055000000000001
8764699,30712,140,0.87175
8764754,30712,195,0.80325
8764777,30712,218,0.97
8764827,30712,268,0.8812500000000001
8764828,30712,269,0.8752500000000001
8764829,30712,270,0.8534999999999999
8764859,30712,300,0.82725
8764952,30712,393,0.95975
8764982,30712,423,0.9685
8764983,30712,424,0.95325
8765069,30712,510,0.995
8765217,30712,658,0.95975
8765241,30712,682,0.8919999999999999
8765270,30712,711,0.94475
8765271,30712,712,0.98775
8765300,30712,741,0.942
8765558,30712,999,0.96925
8765579,30712,1020,0.993
8765597,30712,1038,0.9875
8765598,30712,1039,0.8667499999999999
8765610,30712,1051,0.91875
8765814,30721,127,0.9265
8765975,30721,288,0.956
8766120,30721,433,0.95225
8766121,30721,434,0.9595
8766808,30721,1121,0.99325
8766813,30721,1126,0.96875
8766861,30745,46,0.879
8766954,30745,139,0.94
8767127,30745,312,0.83975
8767140,30745,325,0.9095
8767166,30745,351,0.93425
8767362,30745,547,0.9015
8767390,30745,575,0.83525
8767432,30745,617,0.93375
8767789,30745,974,0.95875
8767810,30745,995,0.9975
8767811,30745,996,0.99475
8767919,30745,1104,0.9925
8768019,30747,76,0.93225
8768213,30747,270,0.86825
8768294,30747,351,0.8127500000000001
8768553,30747,610,0.8805000000000001
8768582,30747,639,0.8480000000000001
8768583,30747,640,0.93
8768788,30747,845,0.885
8769047,30747,1104,0.823
8769068,30747,1125,0.8047500000000001
8769105,30749,34,0.975
8769181,30749,110,0.939
8769186,30749,115,0.8725
8769240,30749,169,0.8007500000000001
8769285,30749,214,0.96825
8769309,30749,238,0.84575
8769331,30749,260,0.96925
8769394,30749,323,0.90925
8769395,30749,324,0.9455
8769433,30749,362,0.9595
8769436,30749,365,0.8772500000000001
8769441,30749,370,0.92975
8769472,30749,401,0.81375
8769502,30749,431,0.9995
8769516,30749,445,0.8005
8769536,30749,465,0.9095
8769567,30749,496,0.8767499999999999
8769579,30749,508,0.8227500000000001
8769580,30749,509,0.91575
8769586,30749,515,0.8354999999999999
8769597,30749,526,0.8755
8769607,30749,536,0.95425
8769624,30749,553,0.82325
8769816,30749,745,0.8242499999999999
8769817,30749,746,0.8665
8769821,30749,750,0.9575
8769827,30749,756,0.8460000000000001
8769848,30749,777,0.8779999999999999
8770007,30749,936,0.8105
8770069,30749,998,0.8465
8770106,30749,1035,0.8105
8770108,30749,1037,0.96175
8770118,30749,1047,0.9645
8770131,30749,1060,0.94675
8770136,30749,1065,0.8365
8770155,30749,1084,0.91675
8770167,30749,1096,0.8154999999999999
8770190,30749,1119,0.91875
8770469,30783,270,0.8165
8770550,30783,351,0.829
8770580,30783,381,0.81125
8770818,30783,619,0.8142499999999999
8770881,30783,682,0.95475
8770882,30783,683,0.9575
8770996,30783,797,0.97375
8771155,30783,956,0.85025
8771180,30783,981,0.96775
8771303,30783,1104,0.80375
8771627,30791,300,0.86225
8771733,30791,406,0.97125
8771849,30791,522,0.9635
8772009,30791,682,0.8707499999999999
8772069,30791,742,0.8585
8772124,30791,797,0.95975
8772209,30791,882,0.80725
8772231,30791,904,0.90975
8772476,30793,21,0.89775
8772477,30793,22,0.97125
8772562,30793,107,0.98
8772568,30793,113,0.974
8772609,30793,154,0.8220000000000001
8772659,30793,204,0.94975
8772661,30793,206,0.99075
8772742,30793,287,0.919
8772750,30793,295,0.98
8772832,30793,377,0.847
8772833,30793,378,0.8472500000000001
8772990,30793,535,0.8827499999999999
8773197,30793,742,0.91975
8773304,30793,849,0.92625
8773546,30793,1091,0.927
8773559,30793,1104,0.8447499999999999
8773563,30793,1108,0.82125
8773613,30803,30,0.8069999999999999
8773775,30803,192,0.93225
8773934,30803,351,0.897
8773951,30803,368,0.90475
8773985,30803,402,0.851
8774118,30803,535,0.8692500000000001
8774184,30803,601,0.8065
8774193,30803,610,0.903
8774207,30803,624,0.92175
8774222,30803,639,0.9265
8774223,30803,640,0.8512500000000001
8774325,30803,742,0.86225
8774428,30803,845,0.8507499999999999
8774429,30803,846,0.84175
8774555,30803,972,0.91725
8774565,30803,982,0.8859999999999999
8774591,30803,1008,0.83175
8774687,30803,1104,0.8625
8774729,30810,18,0.8779999999999999
8774741,30810,30,0.8075000000000001
8774981,30810,270,0.8995
8775002,30810,291,0.9475
8775046,30810,335,0.8095000000000001
8775052,30810,341,0.91775
8775163,30810,452,0.8220000000000001
8775239,30810,528,0.8815
8775240,30810,529,0.87425
8775371,30810,660,0.9385
8775446,30810,735,0.99625
8775453,30810,742,0.89775
8775540,30810,829,0.93
8775683,30810,972,0.8180000000000001
8775693,30810,982,0.8975
8775802,30810,1091,0.97225
8775815,30810,1104,0.94375
8775819,30810,1108,0.813
8775844,30812,5,0.857
8775931,30812,92,0.96975
8775972,30812,133,0.99025
8775973,30812,134,0.9475
8775974,30812,135,0.98975
8776051,30812,212,0.8600000000000001
8776162,30812,323,0.8565
8776163,30812,324,0.8855
8776180,30812,341,0.94525
8776285,30812,446,0.80125
8776304,30812,465,0.9415
8776308,30812,469,0.8087500000000001
8776392,30812,553,0.8180000000000001
8776450,30812,611,0.899
8776484,30812,645,0.8892500000000001
8776572,30812,733,0.885
8776581,30812,742,0.8107500000000001
8776584,30812,745,0.93
8776585,30812,746,0.91375
8776586,30812,747,0.8055000000000001
8776588,30812,749,0.96575
8776589,30812,750,0.96225
8776595,30812,756,0.95525
8776598,30812,759,0.9545
8776600,30812,761,0.845
8777133,30816,166,0.8752500000000001
8777651,30816,684,0.8694999999999999
8777653,30816,686,0.91225
8778058,30816,1091,0.8140000000000001
8778228,30818,133,0.93975
8778229,30818,134,0.945
8778230,30818,135,0.97575
8778741,30818,646,0.8340000000000001
8778781,30818,686,0.92675
8779366,30820,143,0.8062499999999999
8779392,30820,169,0.8107500000000001
8779417,30820,194,0.8405
8779425,30820,202,0.9045
8779463,30820,240,0.81
8779535,30820,312,0.8620000000000001
8779546,30820,323,0.91775
8779688,30820,465,0.82775
8779742,30820,519,0.8775
8779763,30820,540,0.95225
8779776,30820,553,0.8454999999999999
8779965,30820,742,0.8465
8780046,30820,823,0.9215
8780067,30820,844,0.83325
8780069,30820,846,0.8220000000000001
8780120,30820,897,0.8992500000000001
8780131,30820,908,0.90375
8780132,30820,909,0.802
8780247,30820,1024,0.8207500000000001
8780524,30822,173,0.91775
8780608,30822,257,0.8955
8780734,30822,383,0.98575
8780739,30822,388,0.83925
8780841,30822,490,0.8427500000000001
8780997,30822,646,0.9035
8781001,30822,650,0.94625
8781128,30822,777,0.88625
8781197,30822,846,0.8720000000000001
8781216,30822,865,0.8115000000000001
8781469,30822,1118,0.8572500000000001
8781709,30825,230,0.9585
8781751,30825,272,0.84325
8781896,30825,417,0.89775
8782256,30825,777,0.8187500000000001
8782550,30825,1071,0.81975
8782801,30846,194,0.9415
8782865,30846,258,0.8999999999999999
8782904,30846,297,0.968
8782998,30846,391,0.9175
8783072,30846,465,0.8485
8783217,30846,610,0.8240000000000001
8783252,30846,645,0.8592500000000001
8783654,30846,1047,0.8879999999999999
8783970,30848,235,0.84625
8784058,30848,323,0.88775
8784187,30848,452,0.8725
8784341,30848,606,0.8414999999999999
8784381,30848,646,0.8865000000000001
8784438,30848,703,0.9135
8784884,30850,21,0.8347500000000001
8784931,30850,68,0.954
8784972,30850,109,0.89775
8785444,30850,581,0.9435
8785775,30850,912,0.988
8785900,30850,1037,0.8500000000000001
8786014,30867,23,0.8747499999999999
8786268,30867,277,0.8567499999999999
8786374,30867,383,0.9095
8786443,30867,452,0.8405
8786566,30867,575,0.966
8786567,30867,576,0.92975
8787020,30867,1029,0.86625
8787053,30867,1062,0.8347500000000001
8787305,30883,186,0.9815
8787493,30883,374,0.8089999999999999
8787497,30883,378,0.8022499999999999
8787707,30883,588,0.8985000000000001
8787861,30883,742,0.806
8788322,30892,75,0.9395
8788325,30892,78,0.8705
8788326,30892,79,0.925
8788450,30892,203,0.8227500000000001
8788562,30892,315,0.91675
8788588,30892,341,0.8959999999999999
8788598,30892,351,0.8394999999999999
8788893,30892,646,0.871
8788938,30892,691,0.8632500000000001
8788980,30892,733,0.93
8789320,30892,1073,0.84575
8789338,30892,1091,0.80925
8789339,30892,1092,0.85375
8789410,30894,35,0.951
8789667,30894,292,0.9235
8789810,30894,435,0.92525
8789897,30894,522,0.83125
8790366,30894,991,0.99125
8790374,30894,999,0.8145
8790826,30898,323,0.8294999999999999
8790831,30898,328,0.86425
8790879,30898,376,0.81325
8791349,30898,846,0.93575
8792271,30949,640,0.80975
8792315,30949,684,0.8035000000000001
8792318,30949,687,0.94125
8792493,30949,862,0.9955
8792505,30949,874,0.8612500000000001
8793240,30952,481,0.875
8793866,30952,1107,0.95425
8794427,30991,540,0.98
8794430,30991,543,0.9795
8794580,30991,693,0.99675
8797559,31026,288,0.951
8797660,31026,389,0.8174999999999999
8797729,31026,458,0.83325
8799146,31030,747,0.86425
8799148,31030,749,0.982
8799149,31030,750,0.8627499999999999
8799158,31030,759,0.83775
8799695,31032,168,0.82575
8799696,31032,169,0.938
8799839,31032,312,0.82325
8800049,31032,522,0.95825
8800209,31032,682,0.9395
8800269,31032,742,0.8322499999999999
8800430,31032,903,0.97325
8800611,31032,1084,0.91375
8800859,31035,204,0.9745
8800947,31035,292,0.8234999999999999
8801029,31035,374,0.86225
8801151,31035,496,0.922
8801244,31035,589,0.85825
8801265,31035,610,0.82575
8801379,31035,724,0.9915
8801586,31035,931,0.983
8801591,31035,936,0.84325
8801692,31035,1037,0.8705
8801809,31038,26,0.87225
8802018,31038,235,0.9105
8802916,31042,5,0.804
8803038,31042,127,0.90175
8803073,31042,162,0.8859999999999999
8803078,31042,167,0.8400000000000001
8803344,31042,433,0.9025
8803345,31042,434,0.8845000000000001
8803829,31042,918,0.84175
8804007,31042,1096,0.8625
8804031,31042,1120,0.95375
8804423,31079,384,0.8180000000000001
8804494,31079,455,0.92575
8804607,31079,568,0.9355
8804702,31079,663,0.93825
8804703,31079,664,0.93125
8805295,31086,128,0.95075
8805310,31086,143,0.8325
8805336,31086,169,0.8534999999999999
8805437,31086,270,0.8887499999999999
8805590,31086,423,0.8787499999999999
8805610,31086,443,0.8102499999999999
8805639,31086,472,0.835
8805660,31086,493,0.8187500000000001
8805707,31086,540,0.8165
8805724,31086,557,0.8185
8805742,31086,575,0.98475
8805743,31086,576,0.8087500000000001
8805807,31086,640,0.87425
8806013,31086,846,0.8047500000000001
8806252,31086,1085,0.8747499999999999
8806256,31086,1089,0.8795
8806400,31101,105,0.97925
8806553,31101,258,0.9025
8806563,31101,268,0.9445
8807090,31101,795,0.93275
8807091,31101,796,0.804
8807234,31101,939,0.91975
8807342,31101,1047,0.899
8807433,31104,10,0.8075000000000001
8807960,31104,537,0.8434999999999999
8808004,31104,581,0.91575
8808197,31104,774,0.8825000000000001
8808679,31107,128,0.901
8808745,31107,194,0.8294999999999999
8808848,31107,297,0.8405
8808974,31107,423,0.96125
8808975,31107,424,0.8959999999999999
8809091,31107,540,0.8647499999999999
8809209,31107,658,0.94475
8809251,31107,700,0.89625
8809292,31107,741,0.837
8809655,31107,1104,0.8565
8809976,31114,297,0.92125
8810014,31114,335,0.95425
8810055,31114,376,0.93325
8810219,31114,540,0.88225
8810525,31114,846,0.8095000000000001
8810664,31114,985,0.93875
8810917,31116,110,0.83325
8810934,31116,127,0.95925
8810940,31116,133,0.8125
8811067,31116,260,0.86775
8811511,31116,704,0.8380000000000001
8811553,31116,746,0.8247500000000001
8811557,31116,750,0.81725
8811854,31116,1047,0.9515
8811903,31116,1096,0.984
8811904,31116,1097,0.8787499999999999
8811905,31116,1098,0.935
8811927,31116,1120,0.9525
8811933,31116,1126,0.802
8812165,31123,230,0.95775
8812203,31123,268,0.8467499999999999
8812340,31123,405,0.8885000000000001
8812346,31123,411,0.9375
8812380,31123,445,0.8214999999999999
8812677,31123,742,0.8180000000000001
8812749,31123,814,0.9095
8813006,31123,1071,0.845
8813496,31133,433,0.80325
8813585,31133,522,0.99025
8814054,31133,991,0.9665
8814159,31133,1096,0.8907499999999999
8814183,31133,1120,0.87025
8814791,31148,600,0.8102499999999999
8814801,31148,610,0.88975
8814837,31148,646,0.8632500000000001
8814985,31148,794,0.80325
8815365,31150,46,0.9315
8815383,31150,64,0.92375
8815696,31150,377,0.9185
8815697,31150,378,0.8287500000000001
8815773,31150,454,0.9085
8816015,31150,696,0.8002499999999999
8816139,31150,820,0.8614999999999999
8816314,31150,995,0.94325
8816315,31150,996,0.83575
8816423,31150,1104,0.8979999999999999
8816434,31150,1115,0.98025
8816677,31156,230,0.843
8816747,31156,300,0.8047500000000001
8817189,31156,742,0.82725
8817244,31156,797,0.87575
8817262,31156,815,0.8712500000000001
8817805,31160,230,0.9445
8817949,31160,374,0.8452500000000001
8817964,31160,389,0.8205
8817992,31160,417,0.82725
8818020,31160,445,0.8009999999999999
8818030,31160,455,0.92775
8818101,31160,526,0.98775
8818133,31160,558,0.879
8818257,31160,682,0.904
8818258,31160,683,0.959
8818264,31160,689,0.90525
8818317,31160,742,0.8242499999999999
8818372,31160,797,0.9565
8818646,31160,1071,0.81125
8818836,31162,133,0.99075
8818837,31162,134,0.936
8818838,31162,135,0.98025
8819026,31162,323,0.8025
8819044,31162,341,0.8194999999999999
8819303,31162,600,0.8242499999999999
8819850,31184,19,0.924
8819895,31184,64,0.8714999999999999
8819896,31184,65,0.967
8819939,31184,108,0.8799999999999999
8819963,31184,132,0.8194999999999999
8820024,31184,193,0.8274999999999999
8820052,31184,221,0.8427500000000001
8820071,31184,240,0.8142499999999999
8820075,31184,244,0.91425
8820111,31184,280,0.99175
8820112,31184,281,0.96425
8820165,31184,334,0.877
8820220,31184,389,0.8614999999999999
8820250,31184,419,0.99125
8820251,31184,420,0.9855
8820573,31184,742,0.8194999999999999
8820633,31184,802,0.91825
8820634,31184,803,0.96675
8820692,31184,861,0.8767499999999999
8820717,31184,886,0.903
8820718,31184,887,0.949
8820720,31184,889,0.895
8820721,31184,890,0.94275
8820808,31184,977,0.8382499999999999
8820843,31184,1012,0.97275
8820897,31184,1066,0.8445
8820921,31184,1090,0.9345
8820922,31184,1091,0.831
8820923,31184,1092,0.9475
8820924,31184,1093,0.812
8821044,31188,85,0.83575
8821090,31188,131,0.81525
8821149,31188,190,0.99075
8821167,31188,208,0.8505
8821168,31188,209,0.98075
8821229,31188,270,0.98175
8821310,31188,351,0.81175
8821401,31188,442,0.98425
8821526,31188,567,0.8202499999999999
8821538,31188,579,0.8592500000000001
8821806,31188,847,0.97525
8821954,31188,995,0.90675
8821955,31188,996,0.95375
8822063,31188,1104,0.90675
8822109,31193,22,0.91225
8822150,31193,63,0.84775
8822151,31193,64,0.93825
8822200,31193,113,0.96575
8822273,31193,186,0.9785
8822290,31193,203,0.8812500000000001
8822291,31193,204,0.8287500000000001
8822302,31193,215,0.90775
8822365,31193,278,0.8839999999999999
8822366,31193,279,0.82575
8822396,31193,309,0.9075
8822397,31193,310,0.973
8822502,31193,415,0.8025
8822829,31193,742,0.86625
8822918,31193,831,0.819
8823090,31193,1003,0.8680000000000001
8823195,31193,1108,0.865
8823234,31221,19,0.95575
8823238,31221,23,0.97775
8823313,31221,98,0.8294999999999999
8823315,31221,100,0.80375
8823323,31221,108,0.982
8823329,31221,114,0.926
8823347,31221,132,0.8765000000000001
8823447,31221,232,0.96625
8823449,31221,234,0.8605
8823604,31221,389,0.9385
8823716,31221,501,0.87775
8823736,31221,521,0.81125
8823846,31221,631,0.961
8823847,31221,632,0.95425
8823861,31221,646,0.80725
8823922,31221,707,0.9315
8824137,31221,922,0.8505
8824166,31221,951,0.8035000000000001
8824202,31221,987,0.99575
8824203,31221,988,0.95325
8824204,31221,989,0.994
8824205,31221,990,0.9915
8824404,31223,61,0.91375
8824405,31223,62,0.968
8824407,31223,64,0.8174999999999999
8824717,31223,374,0.8467499999999999
8824866,31223,523,0.84825
8824932,31223,589,0.925
8825175,31223,832,0.8460000000000001
8825177,31223,834,0.985
8825350,31223,1007,0.99675
8825581,31225,110,0.8612500000000001
8825586,31225,115,0.90925
8825587,31225,116,0.9035
8825974,31225,503,0.9695
8826019,31225,548,0.91975
8826020,31225,549,0.8362499999999999
8826117,31225,646,0.9535
8826248,31225,777,0.81975
8826430,31225,959,0.996
8826481,31225,1010,0.83175
8826484,31225,1013,0.8242499999999999
8826485,31225,1014,0.81375
8826518,31225,1047,0.817
8827487,31251,888,0.8247500000000001
8827488,31251,889,0.808
8827739,31255,12,0.991
8827756,31255,29,0.8182499999999999
8827834,31255,107,0.90275
8827953,31255,226,0.985
8828088,31255,361,0.9955
8828624,31255,897,0.8827499999999999
8828682,31255,955,0.945
8828687,31255,960,0.8992500000000001
8828688,31255,961,0.949
8828710,31255,983,0.9795
8828726,31255,999,0.9045
8828758,31255,1031,0.96875
8829058,31260,203,0.84625
8829501,31260,646,0.8507499999999999
8829601,31260,746,0.80325
8829755,31260,900,0.81925
8829991,31263,8,0.82375
8830011,31263,28,0.9195
8830343,31263,360,0.8174999999999999
8830586,31263,603,0.80125
8830608,31263,625,0.912
8830784,31263,801,0.98
8830930,31263,947,0.95625
8830931,31263,948,0.9735
8831074,31263,1091,0.8792500000000001
8831087,31263,1104,0.8767499999999999
8831386,31270,275,0.88825
8831423,31270,312,0.85825
8831633,31270,522,0.91125
8831727,31270,616,0.8334999999999999
8831731,31270,620,0.863
8831844,31270,733,0.8567499999999999
8831912,31270,801,0.91725
8832018,31270,907,0.98575
8832021,31270,910,0.89175
8832047,31270,936,0.937
8832067,31270,956,0.933
8832200,31270,1089,0.86225
8832215,31270,1104,0.91425
8832853,31284,614,0.84575
8832923,31284,684,0.9215
8832925,31284,686,0.8847499999999999
8833101,31284,862,0.93625
8833534,31309,167,0.95225
8833579,31309,212,0.81925
8833637,31309,270,0.958
8833690,31309,323,0.954
8833743,31309,376,0.93725
8833810,31309,443,0.869
8833832,31309,465,0.8500000000000001
8833903,31309,536,0.8534999999999999
8833938,31309,571,0.83925
8834001,31309,634,0.92075
8834117,31309,750,0.8327500000000001
8834172,31309,805,0.8045
8834213,31309,846,0.8109999999999999
8834404,31309,1037,0.8567499999999999
8834725,31347,230,0.8035000000000001
8834874,31347,379,0.81
8834967,31347,472,0.9005000000000001
8835300,31347,805,0.92875
8835372,31347,877,0.83775
8835389,31347,894,0.8505
8835893,31349,270,0.9585
8836516,31349,893,0.8985000000000001
8836735,31349,1112,0.9845
8836736,31349,1113,0.92925
8836785,31359,34,0.98125
8837021,31359,270,0.8500000000000001
8837129,31359,378,0.936
8837153,31359,402,0.8140000000000001
8837318,31359,567,0.98725
8837594,31359,843,0.8440000000000001
8837687,31359,936,0.8095000000000001
8837867,31359,1116,0.9475
8838680,31362,801,0.8825000000000001
8838784,31362,905,0.93025
8838790,31362,911,0.804
8839176,31364,169,0.9615
8839219,31364,212,0.92275
8839265,31364,258,0.904
8839275,31364,268,0.9845
8839307,31364,300,0.99125
8839330,31364,323,0.904
8839372,31364,365,0.8174999999999999
8839409,31364,402,0.88175
8839472,31364,465,0.8705
8839475,31364,468,0.8967499999999999
8839543,31364,536,0.946
8839565,31364,558,0.9905
8839641,31364,634,0.90775
8839682,31364,675,0.8075000000000001
8839689,31364,682,0.96575
8839690,31364,683,0.98275
8839696,31364,689,0.8594999999999999
8839749,31364,742,0.8147500000000001
8839802,31364,795,0.91575
8839804,31364,797,0.9965
8839890,31364,883,0.8214999999999999
8839910,31364,903,0.99325
8839978,31364,971,0.80575
8839979,31364,972,0.8607499999999999
8840006,31364,999,0.8585
8840027,31364,1020,0.89425
8840032,31364,1025,0.8520000000000001
8840077,31364,1070,0.8654999999999999
8840092,31364,1085,0.8062499999999999
8840154,31367,19,0.89425
8840318,31367,183,0.97775
8840320,31367,185,0.8225
8840330,31367,195,0.997
8840365,31367,230,0.8445
8840582,31367,447,0.847
8840660,31367,525,0.8992500000000001
8840722,31367,587,0.9545
8840930,31367,795,0.8125
8841055,31367,920,0.931
8841372,31374,109,0.8660000000000001
8841533,31374,270,0.93925
8841591,31374,328,0.86375
8841613,31374,350,0.81125
8841892,31374,629,0.9165
8842529,31408,138,0.877
8842567,31408,176,0.8145
8842626,31408,235,0.9925
8842627,31408,236,0.9295
8842803,31408,412,0.94825
8842816,31408,425,0.995
8842817,31408,426,0.97975
8842825,31408,434,0.8480000000000001
8842831,31408,440,0.97375
8842908,31408,517,0.81175
8842909,31408,518,0.97175
8843004,31408,613,0.90525
8843219,31408,828,0.94325
8843644,31410,125,0.86225
8843646,31410,127,0.91525
8843662,31410,143,0.924
8843688,31410,169,0.83725
8843737,31410,218,0.83775
8843838,31410,319,0.819
8843842,31410,323,0.89825
